id,title,description,price,url,avg_review,image,company,tags,category,github_link,reviewcount,current_version,updated,thirdparty,require_license,pwa_ready,updated_at,created_at
2452,Rich Snippets,"Rich snippets are Magento structured data that help users find what they want in organic search as soon as they visualize it. Displaying more detailed info in organic search results lets you segment customers in advance and draw relevant traffic to your site. Implementing Rich Snippets will show your potential customers additional information about your products with enhanced search results, increasing the outreach of your brand to your audience. Links with rich snippets have higher positions in search results and an increased click-through rate of 20-30%.","0",https://marketplace.magento.com/weltpixel-m2-weltpixel-google-cards.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/9/8940_rich_snippets-1_1_1_1_1_1_1_1_2_1.jpg,WeltPixel,"Marketing, SEO/SEM",seo,"",1,1.10.18,"16 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2453,SMTP,"A reliable SMTP server is aimed to improve the chances of stable email delivery. If you desire to install the email SMTP on your Magento 2 website, this powerful extension will allow you to do it without extra headache.","0",https://marketplace.magento.com/aitoc-smtp.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/b/1/b1c1_smtp.png,Aitoc,"Marketing, Email Marketing",emailmarketing,"",2,1.0.3,"27 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2454,Zinrelo Loyalty Rewards Program,"Zinrelo is a modern-day, loyalty rewards platform that maximizes repeat sales and per-customer revenue through 360-degree customer engagement, data sciences, and machine learning. Zinrelo unlocks customer loyalty across multiple dimensions including transactional, social, referral, engagement, behavioral and emotional loyalty.","0",https://marketplace.magento.com/zinrelo-extension.html,4.8,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/b/5/b594_zinrelo_250_250_72dpi_1.png,Zinrelo,"Sales, Gifts, Rewards & Loyalty",gifts,"",6,1.0.6,"28 June, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2455,Delete Order,"Every admin wants to keep their store clean and neat. While you test the store, there will be many unwanted orders and invoices which you created to test the functionality. That will affect the performance of the store due to lack of memory. In this situation, the admin will definitely think for a delete option to remove these unwanted data.","0",https://marketplace.magento.com/abzertech-delete-order.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/0/5082_delet-order-240x240.jpg,Abzer,Content & Customizations, Content & Customizations,"",2,"1.2.0","11 May, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2456,Cart2Cart: M2 Upgrade,Cart2Cart is a leading automated shopping cart migration service that aims to minimize human involvement in the process of data migration across different shopping cart solutions. It provides a fully automated 3-step data migration that doesn’t expect any coding skills for a successful switch.,"0",https://marketplace.magento.com/magneticone-cart2cart-migration-from-magento.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/2/d/2d3f_cart2cartm2upgradev1.0.2-4.jpg,MagneticOne,"Content & Customizations, Product Content, Rich Media",productcontent,"",1,1.0.2,"26 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2457,Stripe Payments,"Stripe is a global technology company that builds economic infrastructure for the internet. Businesses of every size—from new startups to public companies—use our software to accept payments and manage their businesses online.  Stripe is headquartered in San Francisco, with offices in Dublin, London, Paris, Singapore, Tokyo, and more. Stripe is a simple way to accept payments online with no setup fees, no monthly fees, and no hidden costs.","0",https://marketplace.magento.com/stripe-stripe-payments.html,4,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/2/f/2f75_stripe_logo_slate_240x240_magento_jpeg.jpg,Stripe,"Payments & Security, Fraud, Checkout Enhancements, Payment Integration",checkout,"",12,"2.9.0","27 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2458,Celebros Search - AI Search,"Celebros - Search and Merchandising uses AI semantic algorithms and machine learning to automatically identify user intent and bring back only the most relevant results.  The outcome is higher engagement, which leads to a greater conversion rate.","0",https://marketplace.magento.com/celebros-module-conversionpro.html,4,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/e/9ebf_celebros_icon_250x250_1.png,CELEBROS AI Search,"Content & Customizations, Site Search & Navigation",sitesearch,"",4,1.2.1,"20 April, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2459,Search Autocomplete,"Autocomplete search suggestions are common nowadays. When designed well, this functionality helps shoppers to construct their search queries and get to the searched products faster. This Search Autocomplete extension by MageWorx was designed to make searching simple and intuitive. It delivers quick and precise results, thus helping customers get more effective queries.","0",https://marketplace.magento.com/mageworx-module-searchsuiteautocompletemeta.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/5/4571_searchautocomplete.jpg,Mageworx,"Content & Customizations, Site Search & Navigation",sitesearch,"",2,2.1.14,"05 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2460,Admin Menu & Config Search,"Admin Menu & Config Search Extension for Magento 2 allows you to search through all the available Menu links & Store configuration links. It will be very easy for Merchants, Site Administrators and other users of the Backend to quickly get to the links without knowing under which Menu or Submenu it resides.","0",https://marketplace.magento.com/magehelper-menusearch.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/8/98b1_webp.net-resizeimage_jpg.jpg,Francis babu,"Content & Customizations, Personalization & Experience Management, Site Search & Navigation",personalization,"",1,"2.1.0","24 August, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2461,Mirakl Marketplace Seller Connector,"MIRAKL is powering the platform economy by providing the technology and partner ecosystem needed to launch an eCommerce marketplace. With the Mirakl Marketplace Platform, both B2B and B2C businesses can offer more, learn more, and sell more: increase the number of products available for buyers, grow the lifetime value of customers, and anticipate buyer needs and preferences. Committed to ease of use, The Mirakl Marketplace Platform is a turn-key solution that’s easy to integrate into any eCommerce platform and Mirakl Catalog Manager makes managing product data quality simple at marketplace scale. Mirakl’s unmatched marketplace expertise is key to customers’ success. Today, more than 20,000 businesses are selling on Mirakl powered marketplaces. Over 200 customers in 40 countries trust Mirakl’s proven technology and expertise including Urban Outfitters, Hewlett Packard Enterprise, Best Buy Canada, Carrefour, Siemens, Toyota Material Handling, and Walmart Mexico. For more information: www.mirakl.com","0",https://marketplace.magento.com/mirakl-connector-magento2-seller.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/c/4cad_mirakl240.png,Mirakl,"Sales, Marketplace Feeds",marketplacefeeds,"",2,1.4.9,"13 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2462,BeezUP Product Feed,"BeezUP is a web solution allowing any stores to easily publish their products on more than 1500 channels around the world since 2009. Today, thousands of stores in more than 15 countries are covered by BeezUP.","0",https://marketplace.magento.com/beezup-productfeed.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/7/67f2_beezup2.png,BeezUP,"Sales, Marketplace Feeds",marketplacefeeds,"",1,1.0.7,"22 June, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2463,PureClarity,"","0",https://marketplace.magento.com/pureclarity-pureclarity-magento-2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/9/59d8_pureclarity240x240.png,PureClarity,"Content & Customizations, Personalization & Experience Management",personalization,"",1,"6.1.0","26 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2464,Yotpo Reviews,"Yotpo is a commerce marketing cloud with the most advanced solutions for customer reviews, visual marketing, loyalty, and referrals. With Yotpo, you can effectively leverage social proof to increase trust and sales, cultivate loyal customer advocates, and make better business decisions based on customer feedback. Our suite of integrated solutions for user-generated content marketing, loyalty, and referrals help you accelerate growth by enabling advocacy and maximizing customer lifetime value.","0",https://marketplace.magento.com/yotpo-module-yotpo.html,4.2,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/4/641d_reviews2.png,Yotpo,Marketing, Marketing,"",22,3.1.4,"15 March, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2465,Zonos Duty & Tax,"Zonos provides innovative eCommerce technology solutions to connect merchants with international customers. Our software simplifies the shopper experience by providing merchants with convenient tools and services for their business to go global. Our products include features such as clear duties and taxes (total landed cost), the ability to choose any carrier, and integration with any eCommerce platform.","0",https://marketplace.magento.com/zonos-dutytax.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/5/5502_magento.png,Zonos,"Shipping & Fulfillment, Cross Border Fulfillment",crossborderfulfil,"",1,2.0.18,"03 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2466,Mailchimp,"Millions of people use Mailchimp as their marketing platform to reach their customers and grow their business. Mailchimp is the world’s leading marketing automation platform. From small e-commerce shops to big online retailers, 17 million customers use Mailchimp to build on their e-commerce marketing strategy because we make it easy to connect your store, showcase your products with style, recommend items, and recapture lost sales.","0",https://marketplace.magento.com/mailchimp-mc-magento2.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/d/a/da6e_mc_logo240x240.jpg,Mailchimp,"Marketing, Email Marketing, CRM, Marketing Automation",emailmarketing,"",24,103.4.44,"04 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
